orderID,productID,quantity
1600000,166951,2
1600000,168183,2
1600000,402811,3
1600000,678660,3
1600000,396072,4
1600000,90890,1
1600000,562213,4
1600000,299972,1
1600001,557668,4
1600001,695270,1
1600001,649505,4
1600001,658764,3
1600001,120312,4
1600001,43950,5
1600001,551999,4
1600001,457036,5
1600002,315485,4
1600002,353592,3
1600002,567920,4
1600002,174491,1
1600002,444820,4
1600002,390705,4
1600003,640285,2
1600003,479646,3
1600003,75321,2
1600003,682113,2
1600004,58284,5
1600004,142330,1
1600004,247350,3
1600004,446666,2
1600004,522479,2
1600004,352730,1
1600004,141778,5
1600004,50664,2
1600004,375136,3
1600005,435610,5
1600005,214530,1
1600005,439762,2
1600005,157662,1
1600005,259640,3
1600005,588511,5
1600005,636090,1
1600006,176977,1
1600006,328928,4
1600006,473229,2
1600006,458056,3
1600006,556382,4
1600006,210816,1
1600007,464916,2
1600007,323588,2
1600007,638495,1
1600007,55695,5
1600007,234042,4
1600007,46189,3
1600007,13859,2
1600007,350806,1
1600007,252890,1
1600008,58795,2
1600008,306514,1
1600008,378671,5
1600009,261163,5
1600009,102097,4
1600009,434762,3
1600009,97335,1
1600009,631492,1
1600009,576104,3
1600009,144286,4
1600010,619194,5
1600010,205540,2
1600011,269514,3
1600011,663111,2
1600011,675381,3
1600011,548432,2
1600011,491212,3
1600011,173748,4
1600011,357854,1
1600011,333439,3
1600012,208461,1
1600013,359351,3
1600013,108560,4
1600013,413123,3
1600014,139642,2
1600014,645269,3
1600014,349170,5
1600014,640067,3
1600014,633814,1
1600015,474801,1
1600015,146457,5
1600015,620840,3
1600015,496600,4
1600015,330794,1
1600016,690991,3
1600016,123800,4
1600016,175506,1
1600017,96998,5
1600017,440947,3
1600017,676239,2
1600017,115686,1
1600018,620023,1
1600018,539912,5
1600018,139764,1
1600018,36075,5
1600018,205000,1
1600018,325014,4
1600019,191269,1
1600019,630954,5
1600019,341133,3
1600020,158061,2
1600021,547711,3
1600021,545133,4
1600022,464960,1
1600022,436381,4
1600022,465711,1
1600023,419199,5
1600023,497758,1
1600023,50601,2
1600023,464777,2
1600023,205508,1
1600023,557000,3
1600023,188615,5
1600023,456051,2
1600024,304956,5
1600024,9683,4
1600024,678785,4
1600024,600318,5
1600024,227020,2
1600024,448108,2
1600024,596191,4
1600024,395987,5
1600025,636361,4
1600025,148819,5
1600025,612770,1
1600025,532848,5
1600026,358314,3
1600026,161026,1
1600027,658564,1
1600027,632501,5
1600027,10572,5
1600027,533251,3
1600027,145921,4
1600027,84004,1
1600028,285815,4
1600028,575365,1
1600028,380633,5
1600028,560493,3
1600029,670578,2
1600029,612487,3
1600029,162265,4
1600030,77038,1
1600031,240417,5
1600031,507492,3
1600031,501104,5
1600031,629686,2
1600031,5143,1
1600031,354100,4
1600031,568414,2
1600031,689334,3
1600031,117429,5
1600032,491555,5
1600032,425668,2
1600032,376210,3
1600032,44298,1
