orderID,productID,quantity
1120000,403098,5
1120000,313508,4
1120001,285235,2
1120002,145313,1
1120002,237068,1
1120002,645268,3
1120002,542144,4
1120002,672284,5
1120002,471639,2
1120003,344438,2
1120004,94961,4
1120004,54684,4
1120004,170743,1
1120004,688667,4
1120004,304881,1
1120004,72792,4
1120004,659901,1
1120004,42171,3
1120005,314480,4
1120005,684428,2
1120005,148137,2
1120006,415957,3
1120006,437948,1
1120007,476281,4
1120007,540262,1
1120007,599416,3
1120007,646136,4
1120007,356214,5
1120007,248035,2
1120008,460345,4
1120008,632039,2
1120008,73820,5
1120008,215250,3
1120009,462830,2
1120009,635565,4
1120009,585753,3
1120009,214501,3
1120010,252259,5
1120010,344948,2
1120010,619097,1
1120010,233299,5
1120010,384906,5
1120010,422069,2
1120010,340465,2
1120011,226787,2
1120011,150657,5
1120011,311888,3
1120011,62238,1
1120011,689372,2
1120012,576326,5
1120012,457656,5
1120012,682473,4
1120012,492818,2
1120012,575029,2
1120013,210978,1
1120013,128791,2
1120013,409852,4
1120013,249712,4
1120013,374445,5
1120013,79838,2
1120013,415530,2
1120013,355561,3
1120013,571284,5
1120014,579864,2
1120014,430154,5
1120014,672976,2
1120014,624622,3
1120015,186307,2
1120015,605863,1
1120016,259610,1
1120016,381182,2
1120016,145391,2
1120016,674592,5
1120016,378967,3
1120016,362710,4
1120016,356202,1
1120016,105341,5
1120017,213158,2
1120017,554981,2
1120018,278459,5
1120018,125818,3
1120018,508645,2
1120018,475296,4
1120018,399285,5
1120018,637482,5
1120018,298200,3
1120018,534423,1
1120019,397991,1
1120019,236762,1
1120019,397526,4
1120019,518313,5
1120019,571083,2
1120019,352509,3
1120020,522782,2
1120021,618584,4
1120021,455582,5
1120022,41038,2
1120022,516739,5
1120023,403961,5
1120023,239268,3
1120023,146187,2
1120023,597106,1
1120023,593770,1
1120024,234989,1
1120024,264,2
1120024,153708,1
1120025,204012,5
1120026,451060,4
1120026,84751,1
1120026,249428,5
1120026,168952,5
1120026,249198,5
1120027,101538,5
1120027,386192,3
1120027,106662,2
1120027,542522,4
1120027,609103,1
1120028,425915,3
1120028,203957,5
1120028,85454,3
1120028,66846,1
1120028,329450,2
1120028,365783,4
1120028,552776,4
1120028,13935,2
1120028,68144,4
1120029,386549,1
1120029,84736,2
1120029,198263,3
1120029,343407,4
1120029,318251,4
1120029,430788,4
1120029,419987,4
1120030,191336,5
1120030,237608,1
1120031,553905,4
1120032,682787,2
1120032,621670,3
1120032,544003,3
1120032,600698,2
1120032,30774,3
1120032,200985,1
1120033,342551,3
1120033,626561,1
1120033,83436,5
1120033,587666,3
1120033,454840,5
1120033,437476,2
1120033,116221,3
1120033,445628,4
1120034,174728,2
1120034,163475,3
1120034,185911,2
1120034,540697,5
1120034,501324,1
1120035,161286,2
1120035,58148,4
1120035,510642,4
1120035,280406,5
1120035,484431,2
1120035,611835,4
1120035,284172,1
1120035,578099,4
1120035,675787,2
1120036,20020,2
1120037,464633,4
1120037,117695,3
1120037,343950,5
1120037,186769,2
1120038,523390,1
1120038,598886,4
1120038,221679,5
1120039,408431,5
1120039,144566,4
1120039,57309,1
1120039,137707,3
1120039,16683,3
1120039,332981,2
1120039,289839,1
1120039,58633,1
1120040,15253,5
1120041,213890,5
1120041,568112,5
1120041,610163,4
1120041,382697,2
1120041,554780,4
1120042,552816,3
1120042,654663,4
1120042,689184,3
1120042,361412,2
1120042,249090,1
1120042,103677,2
1120043,130809,4
1120043,292638,1
1120043,113572,4
1120043,262563,4
1120043,13930,1
1120043,287650,1
1120044,508683,3
1120044,360154,4
1120044,653826,5
1120044,355391,3
1120044,583679,3
1120044,67595,4
1120045,634905,4
1120045,665421,4
1120045,58219,2
1120045,93721,4
1120045,292720,4
1120045,16054,1
1120045,247296,4
1120045,596810,1
1120045,454867,1
1120046,446608,3
1120046,670081,1
1120046,449783,2
1120046,396172,4
1120046,31900,3
1120046,440996,2
1120046,268473,2
1120046,587705,2
1120046,550866,3
1120047,565598,2
1120047,655873,4
1120047,313836,2
1120047,514029,2
1120047,211779,4
1120047,518005,2
1120048,586629,4
1120048,90201,2
1120048,304415,4
1120048,85165,2
1120049,360940,4
1120049,424358,3
1120050,325017,1
1120050,693589,1
1120050,336881,4
1120050,218886,4
1120050,698291,4
1120050,247896,1
1120050,276303,3
1120050,554949,2
1120050,419535,5
1120051,327857,2
1120051,384367,5
1120051,183299,1
1120051,351994,3
1120051,102699,1
1120052,441373,2
1120052,93681,1
1120053,94097,1
1120053,689557,5
1120053,660088,5
1120054,527454,4
1120054,584007,3
1120055,100691,5
1120055,252959,5
1120055,560839,3
1120055,255490,3
1120055,202614,5
1120056,560326,5
1120056,542340,2
1120056,144732,3
1120056,322992,5
1120056,227736,3
1120056,156907,3
1120056,136157,3
1120057,105959,5
1120058,628297,3
1120058,604391,3
1120058,526814,5
1120058,73077,4
1120059,19185,4
1120059,637710,5
1120060,420804,1
1120060,366552,5
1120061,658222,1
1120061,397642,3
1120061,655627,2
1120062,105408,4
1120062,561238,2
1120062,23428,3
1120063,343554,1
1120063,305161,1
1120063,576913,2
1120063,485521,1
1120063,218291,3
1120063,637536,3
1120063,279727,5
1120063,699999,3
1120063,295329,1
1120064,202702,4
1120064,685543,3
1120064,595841,5
1120064,647303,5
1120064,317785,3
1120064,75310,3
1120064,340343,2
1120064,630276,3
1120065,524671,4
1120065,638435,3
1120065,580402,1
1120065,518733,5
1120066,536492,3
1120066,64178,4
1120066,195590,3
1120066,504039,1
1120066,94127,1
1120066,610988,4
1120066,286637,4
1120066,483691,4
1120067,264401,5
1120067,332121,4
