orderID,productID,quantity
1560000,472863,5
1560000,582544,5
1560000,421789,4
1560000,325320,2
1560001,176629,4
1560002,38616,3
1560002,380324,1
1560002,571308,5
1560002,66021,4
1560002,3049,3
1560003,136562,5
1560003,23546,1
1560003,78850,2
1560003,491947,4
1560003,566665,1
1560003,234398,1
1560003,226146,4
1560003,624369,3
1560003,605074,2
1560004,513288,2
1560005,556634,1
1560005,244065,2
1560006,368265,3
1560006,150597,1
1560006,590144,5
1560007,36045,2
1560007,485895,3
1560007,255106,5
1560008,245654,2
1560008,560119,5
1560008,325461,2
1560008,134635,3
1560008,203053,3
1560008,332986,5
1560008,76779,1
1560008,213205,1
1560009,27779,2
1560009,195665,4
1560009,615987,1
1560009,218051,4
1560009,485645,2
1560009,353140,2
1560009,20124,4
1560010,498158,4
1560010,677505,5
1560010,24838,4
1560010,451554,5
1560011,251725,1
1560012,395026,1
1560013,383160,3
1560013,441062,1
1560013,120218,4
1560013,627918,4
1560013,579151,4
1560014,502092,4
1560014,184831,4
1560014,245640,3
1560014,622141,5
1560014,320437,5
1560014,354534,3
1560014,346094,2
1560014,429702,4
1560015,509316,1
1560015,446380,2
1560015,169617,1
1560015,243425,3
1560015,260113,1
1560015,273338,5
1560015,659970,1
1560016,410697,4
1560016,169841,5
1560017,690445,3
1560017,359431,2
1560017,468241,1
1560018,473172,2
1560018,199769,4
1560018,594522,4
1560019,622835,4
1560019,144765,1
1560019,550581,4
1560020,493758,4
1560020,272853,1
1560020,296816,1
1560020,85225,2
1560021,142991,3
1560022,521916,3
1560022,446795,4
1560022,481937,4
1560022,535954,2
1560022,448267,3
1560022,57370,2
1560022,19037,3
1560022,95634,4
1560023,230862,1
1560023,687907,4
1560024,2409,1
1560024,682517,4
1560024,593422,4
1560024,173588,4
1560025,349570,5
1560025,223970,2
1560025,515363,4
1560025,261504,4
1560025,388991,5
1560025,441013,3
1560026,696010,3
1560026,511774,1
1560026,475787,4
1560026,673191,2
1560026,367748,1
1560026,158723,5
1560026,420328,2
1560026,283135,4
1560026,157740,2
1560027,247256,1
1560027,23169,5
1560027,169775,2
1560028,425613,1
1560028,178655,2
1560028,514403,1
1560029,101906,1
1560029,480305,2
1560029,101922,4
1560029,257948,2
1560029,410120,1
1560030,471286,2
1560030,672283,3
1560030,548270,3
1560030,639662,5
1560030,112512,3
1560030,279851,1
1560030,686466,1
1560030,334813,4
1560030,181668,1
1560031,41349,4
1560031,290519,5
1560031,454119,5
1560031,592692,5
1560031,411842,5
1560031,667622,3
1560031,86134,2
1560031,316789,1
1560032,169081,3
1560033,39834,1
1560034,649569,1
1560034,444749,4
1560034,414851,5
1560034,117140,1
1560034,117857,2
1560034,514063,3
1560035,488836,5
1560035,85874,2
1560035,557417,5
1560035,40749,2
1560035,10616,4
1560035,628330,4
1560035,132624,1
1560035,30756,2
1560036,195915,2
1560036,211677,4
1560037,357234,5
1560037,234490,4
1560037,363896,2
1560037,257566,2
1560037,300372,1
1560037,603672,3
1560037,157463,3
1560037,571586,4
1560038,546246,2
1560038,558306,2
1560038,447976,3
1560038,200970,5
1560038,151045,3
1560039,520209,3
1560039,664435,2
1560039,433220,5
1560039,105901,5
1560039,450413,3
1560039,34944,2
1560039,587200,3
1560039,524526,4
1560039,209932,1
1560040,78098,5
1560040,520926,2
1560040,606173,3
1560040,21607,2
1560041,514149,4
1560041,49794,2
1560041,272931,5
1560041,654321,4
1560041,547610,5
1560041,296687,2
1560041,539035,5
1560041,146256,2
1560041,360362,1
1560042,689377,4
1560042,26722,3
1560042,539435,4
1560042,466777,2
1560042,630093,3
1560042,212276,1
1560042,498299,1
1560043,331237,4
1560043,515180,3
1560044,267070,3
1560044,217618,2
1560044,318779,5
1560044,162504,1
1560044,661681,5
1560044,256343,4
1560044,100715,5
1560045,66610,1
1560045,643006,2
1560046,617138,3
1560046,196463,3
1560046,355200,2
1560046,52591,4
1560046,651890,4
1560046,229224,3
1560046,24922,4
1560047,544817,1
1560047,379920,2
1560048,541973,3
1560048,43299,2
1560048,470717,5
1560048,218272,4
1560048,437434,1
1560048,113334,2
1560048,383915,3
1560049,577806,5
1560049,485658,2
1560050,201418,3
1560050,216347,5
1560050,422758,4
1560050,613242,4
1560050,174687,2
1560051,493335,1
1560051,420875,5
1560051,486216,1
1560051,544962,4
1560051,249050,5
1560051,352519,3
1560051,667959,3
1560051,605180,2
1560052,87510,4
1560052,228597,4
1560052,246352,4
1560052,18887,5
1560052,159268,3
1560052,209516,2
1560052,620850,1
1560053,517232,5
1560053,101532,1
1560053,135927,4
1560053,468945,5
1560053,282998,4
1560053,590153,1
1560053,558551,3
1560053,304664,2
1560054,36305,5
1560054,508044,5
1560054,67532,2
1560054,73235,1
1560054,271875,3
1560054,19418,5
1560055,39445,3
1560055,675426,4
1560055,128698,2
1560055,572281,1
1560055,306538,1
1560055,123634,4
1560055,535481,3
1560055,294020,1
1560055,361596,1
1560056,278893,4
1560056,430330,2
1560056,552373,5
1560057,528454,4
1560057,223992,5
1560057,201157,1
1560057,584662,2
1560057,653898,3
1560058,696023,2
1560058,480857,2
1560058,470520,1
1560058,603817,5
1560059,499979,4
1560059,571187,2
1560059,424277,3
1560060,364854,5
1560060,118727,3
1560060,644757,2
1560060,694735,4
1560060,67296,2
1560060,64589,2
1560060,139089,5
1560060,105191,5
1560061,367908,3
1560062,652411,4
1560062,644035,2
1560062,634726,3
1560062,533645,4
1560062,158763,5
1560063,180786,3
1560063,347344,1
1560063,376201,2
1560063,527865,5
1560063,293298,1
1560063,584510,4
1560063,523690,4
1560063,514417,3
1560064,161142,1
1560064,158563,4
1560064,224748,5
1560064,154527,4
1560064,104187,5
1560064,399336,2
1560064,473137,4
1560065,339518,3
1560065,152700,3
1560065,415400,5
1560065,358052,1
1560065,381836,1
1560065,646517,4
1560065,208469,2
1560065,524662,5
1560066,337240,4
1560066,419569,4
1560066,650114,2
1560066,387226,4
1560066,204576,4
1560066,202684,2
1560066,430082,4
1560066,399362,5
1560066,319030,4
1560067,17478,2
1560067,59332,2
1560067,45301,1
1560067,467373,4
1560067,359474,4
1560067,345914,4
1560068,446673,4
1560068,508938,2
1560069,321314,1
1560069,204937,4
1560069,100246,3
1560070,627409,3
1560070,508324,3
1560070,439338,4
1560070,617077,4
1560070,86852,3
1560071,490409,3
1560071,188315,5
1560071,225059,5
1560071,272721,2
1560071,109250,3
1560071,666598,5
1560072,600144,5
1560072,15446,3
1560072,382138,4
1560072,23550,5
1560072,320188,3
1560072,618121,3
1560073,95892,4
1560073,417949,4
1560073,638243,3
1560073,487829,1
1560073,265825,5
1560073,263447,4
1560073,609270,2
1560073,477811,4
1560074,79917,2
1560074,146975,5
1560074,211107,5
1560074,440906,2
1560074,590231,4
1560074,384573,1
1560075,248888,4
1560075,158498,2
1560075,662019,1
1560076,98935,5
1560076,69354,1
1560077,211881,3
1560077,79810,2
1560077,194701,2
1560077,449977,3
1560077,598884,4
1560077,254640,5
1560077,329882,4
1560077,588769,5
1560078,533278,1
1560078,249382,3
1560078,207043,1
1560078,314757,4
1560078,181394,4
1560078,356447,2
1560078,449107,5
1560079,431502,4
1560079,83700,1
1560079,671961,3
1560079,663549,1
1560079,75876,5
1560079,510227,5
1560079,308128,4
1560080,579828,5
1560080,481420,2
1560081,505719,5
1560082,402667,4
1560082,156984,5
1560082,330048,1
1560082,21478,1
1560082,358842,3
1560082,240276,1
1560082,45740,4
1560082,212634,1
1560082,343324,4
1560083,589849,5
1560083,407862,5
1560083,574405,4
1560083,242795,3
1560083,693076,3
1560083,79513,5
1560083,116936,4
1560083,329211,4
1560084,60413,5
1560084,224392,1
1560084,568827,5
1560084,153677,2
1560084,607928,3
1560084,194352,5
1560084,255984,3
1560084,58632,3
1560084,610304,3
1560085,531402,5
1560086,151435,3
1560086,600078,3
1560087,692561,3
1560087,407361,2
1560087,27361,3
1560087,527259,2
1560087,443849,5
1560087,536724,1
1560087,380714,2
1560088,437533,3
1560088,666296,4
