orderID,productID,quantity
2440000,661143,4
2440000,527524,4
2440000,676408,5
2440001,566393,4
2440001,171357,5
2440001,685718,5
2440001,653136,1
2440001,380428,2
2440001,352246,2
2440002,260008,3
2440002,324035,1
2440002,500890,5
2440002,274059,5
2440002,432063,3
2440002,86405,3
2440003,359750,3
2440003,579535,2
2440003,138660,4
2440003,600,5
2440003,28526,3
2440004,39780,1
2440004,15027,5
2440004,109756,2
2440005,196931,2
2440005,63229,1
2440005,70414,3
2440005,670829,5
2440005,185474,3
2440005,478880,4
2440005,471061,1
2440006,166977,1
2440006,77915,3
2440006,16354,1
2440006,193638,4
2440006,63632,3
2440006,83532,1
2440007,305832,2
2440007,550334,1
2440007,469714,1
2440007,49079,5
2440007,30799,1
2440007,137259,4
2440007,360094,2
2440007,254712,4
2440007,572410,1
2440008,420508,3
2440008,631451,2
2440008,175372,4
2440008,99756,5
2440009,140237,5
2440010,616304,3
2440010,406671,1
2440010,307208,3
2440010,645825,4
2440010,605224,4
2440010,47666,5
2440010,595340,5
2440010,75584,5
2440010,57786,4
2440011,338308,4
2440011,78716,2
2440011,192041,3
2440011,587545,4
2440011,678639,5
2440012,38999,5
2440012,269272,3
2440013,517133,3
2440013,115117,1
2440013,232423,5
2440013,404384,5
2440013,205356,2
2440014,63507,5
2440015,499217,5
2440015,621545,2
2440015,598816,4
2440015,528668,2
2440015,431677,4
2440016,70106,2
2440016,303490,5
2440016,304353,3
2440016,580030,3
2440016,671838,2
2440017,634831,5
2440017,218496,1
2440017,628282,5
2440017,117440,4
2440017,9428,1
2440017,580173,3
2440017,460160,2
2440017,678305,3
2440018,657733,2
2440018,51255,5
2440018,7872,1
2440019,348800,5
2440019,357221,1
2440019,58851,4
2440019,239111,5
2440019,626263,3
2440019,55856,2
2440020,292846,2
2440020,360227,2
2440020,235103,4
2440021,16978,1
2440021,430512,4
2440021,460608,5
2440021,298035,1
2440021,446441,5
2440022,545465,5
2440022,596637,4
2440022,689008,5
2440022,689812,5
2440022,487897,3
2440022,304243,5
2440022,401324,2
2440022,321423,1
2440022,97479,5
2440023,96185,4
2440023,222558,4
2440023,107453,1
2440023,332371,5
2440024,207802,3
2440024,214350,1
2440024,71245,1
2440024,20349,4
2440024,117013,5
2440024,443856,3
2440024,347896,3
2440024,614525,1
2440025,343268,3
2440025,27941,2
2440026,109509,2
2440026,154171,5
2440026,314271,2
2440026,169048,3
2440026,462230,2
2440026,43458,3
2440026,139177,1
2440027,136542,3
