orderID,productID,quantity
2840000,322163,4
2840000,1104,1
2840000,388716,1
2840000,194378,2
2840000,401356,1
2840000,340024,4
2840000,646230,5
2840000,582403,2
2840001,121706,5
2840001,323207,3
2840001,110905,1
2840002,352985,4
2840003,299503,1
2840003,482539,5
2840003,308978,4
2840003,441923,4
2840004,19016,3
2840004,180512,1
2840004,100906,2
2840004,687261,1
2840004,61825,3
2840004,134299,5
2840004,11118,1
2840005,673263,2
2840005,240486,3
2840005,186854,5
2840005,251275,4
2840005,260238,5
2840005,412457,1
2840005,258233,4
2840006,140464,2
2840006,596500,5
2840006,143299,1
2840006,243749,4
2840006,299403,3
2840006,456860,4
2840006,119249,5
2840006,348901,4
2840007,499465,4
2840007,487705,2
2840007,47645,5
2840008,112613,3
2840008,486466,3
2840008,466208,3
2840008,529794,2
2840009,211461,5
2840009,315293,1
2840009,532467,3
2840009,540878,5
2840009,218003,4
2840009,584070,2
2840010,85783,5
2840010,231690,2
2840010,295647,4
2840010,135765,2
2840010,148206,2
2840010,188382,2
2840010,156873,1
2840010,630385,5
2840010,683884,2
2840011,161746,4
2840011,357184,4
2840011,485844,5
2840012,67668,4
2840012,157833,3
2840012,677370,5
2840012,656171,3
2840012,530414,2
2840013,302897,3
2840013,347891,1
2840013,157362,4
2840013,653432,4
2840013,155298,5
2840013,560156,5
2840013,577055,4
2840013,335678,5
2840013,215606,4
2840014,468982,5
2840014,354054,3
2840014,695569,2
2840014,401385,5
2840014,464576,2
2840015,554728,5
2840016,277875,1
2840016,488779,2
2840016,533451,3
2840016,495739,1
2840016,591901,3
2840016,623601,3
2840017,81828,5
2840017,366517,3
2840017,171020,1
2840017,207838,2
2840018,506918,2
2840018,649225,4
2840018,353479,1
2840018,132682,1
2840018,624724,4
2840018,273641,2
2840018,34802,4
2840018,156952,1
2840018,369920,1
2840019,658197,4
2840019,313400,3
2840019,168928,5
2840019,641204,4
2840019,148520,5
2840019,639980,4
2840019,129554,2
2840019,394386,2
2840020,275383,5
2840020,444321,4
2840020,391795,2
2840021,415281,4
2840022,553472,2
2840022,311985,2
2840022,437821,4
2840022,21192,1
