orderID,productID,quantity
2120000,694335,1
2120000,183328,5
2120000,696346,1
2120000,306172,1
2120000,442952,2
2120000,73919,1
2120001,425202,2
2120001,203489,3
2120001,533381,4
2120001,494757,5
2120001,591247,4
2120001,279122,5
2120001,37418,3
2120001,698750,2
2120001,223932,2
2120002,106918,5
2120002,141560,5
2120002,124309,2
2120003,233412,2
2120003,10336,3
2120003,580581,4
2120003,641667,2
2120003,685875,3
2120003,12485,5
2120003,111388,1
2120003,322287,2
2120003,588022,5
2120004,435025,5
2120004,90693,5
2120004,541360,1
2120004,120821,5
2120004,117400,3
2120004,241878,3
2120004,301708,2
2120004,622347,4
2120004,313238,2
2120005,559884,1
2120005,696218,3
2120005,684691,5
2120005,679291,3
2120006,365385,5
2120006,214670,4
2120007,642852,1
2120007,571209,5
2120007,472266,5
2120007,637810,1
2120007,614360,1
2120007,442980,4
2120007,339777,1
2120007,26851,2
2120007,87451,4
2120008,393213,4
2120008,520764,5
2120008,82772,4
2120008,572253,4
2120008,278962,5
2120008,450391,2
2120009,379874,4
2120009,131826,2
2120009,676624,2
2120009,679869,5
2120009,397368,5
2120009,601583,5
2120009,255243,3
2120009,88921,3
2120010,400703,5
2120010,236235,3
2120010,170843,3
2120010,576164,4
2120010,17751,1
2120010,292937,4
2120010,165308,4
2120010,324992,2
2120010,453378,3
2120011,463558,3
2120011,229277,2
2120011,366674,1
2120011,376195,2
2120012,125069,5
2120012,109446,4
2120012,569098,2
2120012,259745,5
2120012,321395,1
2120012,204051,2
2120012,429222,3
2120012,598804,2
2120013,405500,1
2120013,114606,2
2120013,61514,1
2120013,99354,1
2120013,110365,4
2120013,65932,2
2120014,109992,3
2120014,199005,4
2120014,52567,4
2120014,504455,5
2120014,161016,1
2120014,22131,2
2120014,561068,1
2120014,320772,5
2120015,182134,4
2120015,625141,5
2120016,240027,1
2120016,456088,5
2120016,405645,5
2120016,367950,2
2120016,207454,4
2120016,623884,2
2120016,594578,5
2120017,142956,2
2120017,560588,3
2120017,342513,3
2120017,666187,3
2120017,529492,1
2120018,203937,1
2120018,502641,3
2120018,278689,5
2120018,340330,4
2120018,401831,3
2120019,468955,4
2120019,240701,2
2120019,356483,1
2120019,680051,2
2120019,384554,3
2120020,222325,2
2120020,479595,1
2120021,78875,3
2120021,42245,2
2120021,431462,5
2120021,120914,1
2120021,635290,2
2120022,429247,4
2120022,584154,2
2120023,645255,2
2120023,177918,5
2120023,273172,5
2120023,222433,1
2120023,458563,2
2120023,603492,2
2120024,513261,1
2120024,366842,4
2120024,327755,3
2120024,261236,4
2120025,650546,5
2120025,263493,3
2120025,14409,1
2120025,315989,2
2120025,56962,5
2120025,175971,3
2120025,174808,3
2120026,543389,3
2120026,271246,1
2120026,300219,5
2120026,205709,1
2120026,568421,1
2120027,265484,3
2120027,339878,5
2120027,221305,3
2120027,291100,4
2120027,102719,4
2120027,625269,4
2120027,400963,1
2120028,498988,4
2120028,546086,3
2120029,143665,1
2120030,371960,2
2120030,628291,2
2120030,208072,5
2120030,699701,1
2120030,134601,4
2120031,153188,5
2120031,313644,5
2120031,592187,4
2120032,27923,2
2120032,107293,3
2120032,257466,4
2120032,482792,3
2120032,531369,3
2120033,543354,3
2120033,337826,3
2120033,681107,2
2120033,624188,5
2120033,99679,1
2120033,199498,4
2120033,239886,4
2120033,439925,2
2120033,609147,5
2120034,253693,1
2120035,96534,1
2120035,480581,1
2120035,273352,4
2120035,211114,2
2120035,104386,4
2120035,57890,1
2120035,254757,3
2120035,296364,1
2120036,336660,5
2120036,568391,3
2120036,243040,3
2120036,369239,1
2120036,395222,2
2120036,174326,1
2120036,361561,2
2120036,408004,1
2120037,107004,2
2120037,21601,5
2120037,19034,2
2120037,301081,3
2120037,600712,1
2120037,309621,2
2120037,652407,4
2120037,608774,4
2120037,380401,2
2120038,381836,4
2120038,331791,3
2120038,616645,5
2120038,274255,5
2120038,121022,2
2120038,676600,5
2120038,449509,4
2120038,664239,5
2120039,81170,5
2120039,698112,5
2120039,46614,1
2120039,626579,2
2120039,309608,5
2120039,679756,2
2120039,351968,2
2120040,549040,3
2120040,108018,4
2120040,580573,2
2120041,343025,1
2120041,132768,4
2120041,234951,2
2120041,439336,2
2120041,224948,1
2120041,139552,3
2120041,624937,3
2120041,96197,4
2120041,598545,4
2120042,554373,2
2120043,345168,5
2120044,112810,1
2120044,531369,4
2120044,641788,5
2120044,209399,5
2120044,453891,1
2120045,10591,4
2120045,234478,4
2120045,214397,3
2120046,576463,1
2120046,345815,2
2120046,587447,3
2120046,697441,3
2120046,418666,2
2120046,70789,3
2120047,19982,3
2120047,405209,4
2120047,290864,3
2120047,521599,2
2120047,691226,2
2120047,665584,3
2120047,207425,5
2120048,391867,3
2120048,11253,1
2120049,294205,4
2120049,132456,1
2120049,285125,1
2120049,203719,3
2120049,424345,2
2120049,558298,1
2120049,142953,1
2120049,403794,4
2120049,65225,5
2120050,127930,2
2120050,89768,3
2120050,308101,5
2120050,477864,2
2120051,43842,2
2120051,215688,4
2120051,306185,3
2120051,634396,4
2120051,601117,3
2120051,529134,5
2120051,84120,4
2120052,427433,4
2120053,429619,5
2120053,106580,1
2120054,83711,2
2120054,209531,1
2120054,200717,1
2120054,443698,2
2120054,147325,3
2120054,274082,1
2120055,168233,4
2120055,258441,3
2120055,326933,3
2120055,628161,5
2120055,302426,4
2120055,249953,3
2120055,315129,3
2120055,23721,2
2120055,60895,1
2120056,305983,1
2120056,68544,2
2120056,378660,2
2120056,116257,5
2120056,216151,3
2120056,693030,4
2120056,98021,1
2120057,126893,5
2120057,309040,5
2120057,393926,2
2120057,491466,2
2120058,35962,5
2120058,571907,5
2120058,220597,2
2120058,280460,2
2120059,436507,4
2120059,538299,5
2120059,130554,4
2120059,73129,5
2120059,495664,3
2120060,551789,4
2120060,155459,5
2120060,507202,3
2120060,638891,2
2120060,547333,1
2120060,315682,4
2120061,371075,1
2120061,96217,2
2120061,533109,3
2120061,556121,1
2120062,286186,2
2120062,313109,4
2120062,231343,5
2120062,42189,1
2120062,319526,3
2120062,328135,4
2120062,153084,4
2120062,46301,1
2120062,344594,5
2120063,416751,1
2120063,88002,4
