orderID,productID,quantity
1440000,572253,2
1440000,442606,2
1440001,668337,2
1440001,432789,2
1440002,366445,5
1440002,310168,5
1440002,631273,3
1440002,559934,3
1440002,255393,5
1440002,390164,1
1440002,107057,1
1440003,373844,5
1440003,109685,5
1440003,139580,1
1440003,640180,4
1440003,192210,5
1440003,630376,5
1440004,355787,4
1440004,393389,2
1440004,188671,3
1440004,598364,5
1440004,365099,2
1440004,693289,1
1440004,291597,2
1440005,386570,2
1440005,34506,1
1440005,465913,4
1440005,394456,4
1440005,110409,1
1440005,629361,3
1440005,59918,5
1440005,40075,2
1440006,422947,5
1440006,186160,3
1440007,561805,3
1440007,118992,4
1440008,39630,1
1440008,409929,5
1440009,52898,1
1440009,605275,5
1440009,479068,3
1440009,250361,3
1440009,447041,1
1440009,588327,2
1440009,310262,5
1440010,655157,4
1440010,538683,4
1440010,201080,3
1440010,27888,5
1440010,262803,3
1440010,66767,2
1440010,484593,3
1440010,474048,3
1440010,695695,3
1440011,475119,4
1440011,231969,4
1440011,121815,2
1440011,20062,2
1440012,98745,1
1440013,52351,2
1440013,376086,3
1440013,135412,1
1440013,376138,1
1440013,139549,1
1440013,119487,3
1440013,444335,2
1440013,324647,5
1440013,662536,2
1440014,284280,3
1440014,136880,2
1440014,401725,2
1440014,669425,5
1440014,562887,1
1440014,540182,5
1440014,474022,5
1440014,334196,2
1440014,275053,4
1440015,136698,1
1440015,122549,5
1440015,541059,4
1440015,341402,3
1440016,503913,3
1440016,200990,5
1440016,71569,4
1440017,132303,1
1440017,579506,2
1440017,357078,1
1440017,664162,5
1440017,473162,1
1440017,213308,1
1440017,352970,4
1440018,464889,1
1440018,451262,5
1440018,148497,2
1440018,314000,1
1440018,239597,4
1440019,273710,2
1440019,397304,1
1440019,104570,3
1440019,435495,3
1440019,226606,5
1440019,362010,4
1440019,569895,4
1440020,619032,5
1440020,211717,3
1440020,549867,2
1440020,629028,3
1440020,558323,1
1440020,387536,3
1440020,374539,1
1440021,88547,5
1440021,318270,5
1440021,40737,3
1440021,68945,1
1440021,344911,5
1440021,422864,2
1440021,666157,1
1440021,680396,2
